video_id,frame_file,timestamp_sec,face_count,max_confidence,status
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000023.jpg,243.981312,87,92,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000024.jpg,244.976624,99,93,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000000.jpg,34.051172,2,97,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000001.jpg,37.058084,5,97,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000002.jpg,37.955944,2,98,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000003.jpg,82.048856,8,90,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000004.jpg,100.037048,36,95,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000005.jpg,131.95044,15,92,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000006.jpg,133.042984,81,95,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000007.jpg,155.050112,2,91,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000008.jpg,160.068416,8,91,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000009.jpg,169.07208,1,94,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000010.jpg,169.973536,1,92,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000011.jpg,179.034352,27,92,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000012.jpg,188.05032,23,98,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000013.jpg,192.039104,99,91,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000014.jpg,197.956096,16,92,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000015.jpg,227.050848,2,96,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000016.jpg,253.064992,5,90,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000017.jpg,277.057056,95,96,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000018.jpg,296.960864,10,98,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000019.jpg,309.976256,2,94,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000020.jpg,313.056128,99,95,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000021.jpg,324.044864,4,97,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000022.jpg,329.983808,1,94,skipped
day_8_5_06_2026_24.6,day_8_5_06_2026_24.6_face000023.jpg,374.065376,1,91,skipped
day_8_5_06_2026_24.5,day_8_5_06_2026_24.5_face000000.jpg,59.011812,4,92,skipped
day_8_5_06_2026_24.5,day_8_5_06_2026_24.5_face000001.jpg,358.022272,99,92,skipped
day_8_5_06_2026_24.5,day_8_5_06_2026_24.5_face000002.jpg,364.006176,15,91,skipped
day_8_5_06_2026_24.5,day_8_5_06_2026_24.5_face000003.jpg,372.022144,1,93,skipped
day_8_5_06_2026_24.5,day_8_5_06_2026_24.5_face000004.jpg,460.0096,20,95,skipped
day_8_5_06_2026_24.5,day_8_5_06_2026_24.5_face000005.jpg,461.015744,28,93,skipped
day_8_5_06_2026_24.5,day_8_5_06_2026_24.5_face000006.jpg,510.011136,99,98,skipped
day_8_5_06_2026_24.5,day_8_5_06_2026_24.5_face000007.jpg,511.002752,99,94,skipped
day_8_5_06_2026_24.5,day_8_5_06_2026_24.5_face000008.jpg,518.001664,3,93,skipped
day_8_5_06_2026_24.5,day_8_5_06_2026_24.5_face000009.jpg,576.03328,44,96,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000000.jpg,365.98176,3,91,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000001.jpg,440.993504,2,94,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000002.jpg,555.993728,1,94,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000003.jpg,613.997632,1,91,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000004.jpg,633.00128,3,99,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000005.jpg,658.010112,8,94,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000006.jpg,663.99872,2,98,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000007.jpg,681.996736,3,93,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000008.jpg,732.990912,1,99,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000009.jpg,755.991488,2,97,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000010.jpg,762.007168,3,94,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000011.jpg,765.987008,1,97,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000012.jpg,785.988032,1,98,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000013.jpg,807.967808,1,96,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000014.jpg,808.978944,1,97,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000015.jpg,809.987008,15,97,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000016.jpg,811.000448,7,99,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000017.jpg,846.97664,4,98,skipped
day_8_5_06_2026_24.7,day_8_5_06_2026_24.7_face000018.jpg,874.00128,61,90,skipped
day_8_5_06_2026_24.9,day_8_5_06_2026_24.9_face000000.jpg,0.07683,1,95,skipped
day_8_5_06_2026_24.9,day_8_5_06_2026_24.9_face000001.jpg,14.047832,55,97,skipped
day_8_5_06_2026_24.9,day_8_5_06_2026_24.9_face000002.jpg,39.958292,1,97,skipped
day_8_5_06_2026_24.9,day_8_5_06_2026_24.9_face000003.jpg,97.03996,85,93,skipped
day_8_5_06_2026_24.9,day_8_5_06_2026_24.9_face000004.jpg,98.039088,2,98,skipped
day_8_5_06_2026_24.9,day_8_5_06_2026_24.9_face000005.jpg,153.044656,1,92,skipped
day_8_5_06_2026_24.9,day_8_5_06_2026_24.9_face000006.jpg,163.035952,1,91,skipped
day_8_5_06_2026_24.9,day_8_5_06_2026_24.9_face000007.jpg,194.048768,17,95,skipped
day_8_5_06_2026_24.9,day_8_5_06_2026_24.9_face000008.jpg,239.035696,2,90,skipped
day_8_5_06_2026_27.2,day_8_5_06_2026_27.2_face000000.jpg,80.027336,2,91,skipped
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000000.jpg,33.97328,2,97,skipped
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000001.jpg,57.968416,5,98,skipped
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000002.jpg,292.062016,1,98,skipped
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000003.jpg,327.06384,13,95,skipped
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000004.jpg,328.069408,34,95,skipped
