video_id,frame_file,timestamp_sec,face_count,max_confidence,status
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000043.jpg,2078.0544,5,93,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000044.jpg,2097.167104,99,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000045.jpg,2141.188864,2,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000046.jpg,2150.192896,1,97,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000047.jpg,2176.1152,1,91,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000048.jpg,2188.235776,25,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000049.jpg,2190.249216,2,93,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000050.jpg,2193.226752,3,92,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000051.jpg,2194.22848,7,93,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000052.jpg,2200.269312,9,92,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000053.jpg,2218.246912,1,98,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000054.jpg,2235.25248,82,96,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000055.jpg,2268.275968,17,96,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000056.jpg,2272.281856,14,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000057.jpg,2288.268288,6,93,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000058.jpg,2316.325632,38,96,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000059.jpg,2317.344512,86,92,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000060.jpg,2326.34496,5,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000061.jpg,2330.290176,10,97,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000062.jpg,2331.393024,3,92,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000063.jpg,2335.305984,2,95,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000064.jpg,2346.349312,44,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000065.jpg,2357.402624,1,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000066.jpg,2366.37824,6,96,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000067.jpg,2369.394176,1,92,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000068.jpg,2378.392576,1,98,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000069.jpg,2379.396096,2,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000070.jpg,2387.386112,3,92,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000071.jpg,2394.363136,2,93,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000072.jpg,2397.37984,14,96,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000073.jpg,2400.39168,25,91,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000074.jpg,2405.493248,99,93,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000075.jpg,2427.457024,13,92,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000076.jpg,2456.48128,93,94,ok
